C-----;?
SQNR=570;DATE=25-05-27;TIME=00:09:30;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=83;DWPA=5;UINA=48;UINB=4;IFAN=124;IHEA=1232;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=586;DATE=25-05-27;TIME=00:09:45;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=83;DWPA=5;UINA=48;UINB=4;IFAN=124;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
C-----;?
SQNR=600;DATE=25-05-27;TIME=00:10:00;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=84;DWPA=5;UINA=48;UINB=5;IFAN=86;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
V-----; SWVNR=2001253;SQNDL=600;DATE=25-05-27;TIME=00:10:05;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=10;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=15;FNDLY=30;OSTRG=5;DBGFL=0;ASIRE=900;DBGRE=900;MPPFL=-1;
SQNR=616;DATE=25-05-27;TIME=00:10:15;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=5;IFAN=80;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=630;DATE=25-05-27;TIME=00:10:30;STAT=202222;TMPA=8;TMPP=85;TMPB=23;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=117;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=646;DATE=25-05-27;TIME=00:10:45;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=109;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=660;DATE=25-05-27;TIME=00:11:00;STAT=202222;TMPA=8;TMPP=85;TMPB=23;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=106;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=676;DATE=25-05-27;TIME=00:11:15;STAT=202222;TMPA=8;TMPP=85;TMPB=23;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=193;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=690;DATE=25-05-27;TIME=00:11:30;STAT=202222;TMPA=8;TMPP=85;TMPB=23;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=140;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=706;DATE=25-05-27;TIME=00:11:45;STAT=202222;TMPA=8;TMPP=86;TMPB=23;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=127;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=720;DATE=25-05-27;TIME=00:12:00;STAT=202222;TMPA=8;TMPP=86;TMPB=23;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=5;IFAN=84;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=735;DATE=25-05-27;TIME=00:12:15;STAT=202222;TMPA=8;TMPP=86;TMPB=23;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=119;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=751;DATE=25-05-27;TIME=00:12:30;STAT=202222;TMPA=8;TMPP=87;TMPB=23;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=169;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=765;DATE=25-05-27;TIME=00:12:45;STAT=202222;TMPA=8;TMPP=87;TMPB=23;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=66;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=781;DATE=25-05-27;TIME=00:13:00;STAT=202222;TMPA=8;TMPP=87;TMPB=23;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=118;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=795;DATE=25-05-27;TIME=00:13:15;STAT=202222;TMPA=8;TMPP=87;TMPB=23;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=107;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=811;DATE=25-05-27;TIME=00:13:30;STAT=202222;TMPA=8;TMPP=87;TMPB=24;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=182;IHEA=1222;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=825;DATE=25-05-27;TIME=00:13:45;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=85;DWPA=6;UINA=48;UINB=5;IFAN=127;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=841;DATE=25-05-27;TIME=00:14:00;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=192;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=855;DATE=25-05-27;TIME=00:14:15;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=64;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=870;DATE=25-05-27;TIME=00:14:30;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=160;IHEA=1222;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=885;DATE=25-05-27;TIME=00:14:45;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=176;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
C-----;?
SQNR=900;DATE=25-05-27;TIME=00:15:00;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=112;IHEA=1222;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
V-----; SWVNR=2001253;SQNDL=899;DATE=25-05-27;TIME=00:15:04;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=10;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=15;FNDLY=30;OSTRG=5;DBGFL=0;ASIRE=900;DBGRE=900;MPPFL=-1;
SQNR=915;DATE=25-05-27;TIME=00:15:15;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=172;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=930;DATE=25-05-27;TIME=00:15:30;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=155;IHEA=1232;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=945;DATE=25-05-27;TIME=00:15:45;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=149;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=960;DATE=25-05-27;TIME=00:16:00;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=203;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=975;DATE=25-05-27;TIME=00:16:15;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=5;IFAN=94;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=990;DATE=25-05-27;TIME=00:16:30;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=178;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1005;DATE=25-05-27;TIME=00:16:45;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=129;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1020;DATE=25-05-27;TIME=00:17:00;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=194;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1035;DATE=25-05-27;TIME=00:17:15;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=123;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1050;DATE=25-05-27;TIME=00:17:30;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=189;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1065;DATE=25-05-27;TIME=00:17:45;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=111;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
